candidate_id,review_url,start_seconds,end_seconds,verification_status,transcript_snippet
hcl_ivey_dwan_garrett_066,https://www.youtube.com/watch?v=bG7K_zq0MoQ&t=18654s,18654,18864,needs_manual_verification,"call nine high he called with nine High um very rarely speechless which is probably a good thing for everybody I mean it's got to be he just thought that lucky had I I don't I don't know I mean that is unbelievable wor how much was the bestas is actually really good about about a quarter of the pot I would say the end 6,000 sick wow like five all chip I mean he has to think that he just had three three four I mean he didn't misread his hand he's still up 160,000 lucky up 90 5,000 and Matt doing "
hcl_ivey_dwan_garrett_067,https://www.youtube.com/watch?v=bG7K_zq0MoQ&t=19040s,19040,19250,needs_manual_verification,"everything so almost 50,000 in the pot here this three bet pot like Garrett's going to go for full pot here 50,000 there's no way that dur can continue and there's one for Garrett any hands up so I get a couple announcements here that ryed to runs like a normal game flop but your hold them hand split up hold them hands play against hold them hands and we're going hours tonight how you split it actually the so we've got four more hours but heads up is probably not that good right it's better bett"
hcl_ivey_dwan_garrett_068,https://www.youtube.com/watch?v=bG7K_zq0MoQ&t=19253s,19253,19463,needs_manual_verification,"way when when the board comes you know I think splitting after the Flop might be better or sorry before the Flop I mean well it is splitting before the Flop no I'm saying after after before the oh that's interesting 400 2000 call well good news is real to be changed people made that up 2,000 yeah you ow 400 for oh right you made it you made a 200 cool so berky's going to open here we got an 800 straddle going going to open to to the 2K with clean n of D gar calls in between with four five of"
hcl_ivey_dwan_garrett_069,https://www.youtube.com/watch?v=bG7K_zq0MoQ&t=19474s,19474,19684,needs_manual_verification,has an ace A6 in the third BL 4600 and Dylan here going to go 4600 as a cab bet let's see what dur does just a call and we know that Luck's going to come come on in and he does turn is the case Ace that is bad news for Lucky dur is full and lucky has trip Aces and lucky and dur is going to check it back he does not bet so obviously this is going to go bet Rays at the end 7300 7300 here from lucky and now it's just a question of
hcl_ivey_dwan_garrett_070,https://www.youtube.com/watch?v=bG7K_zq0MoQ&t=19729s,19729,19939,needs_manual_verification,"have away D squeez here out of the straddle had just in but he's going to call like a gargantuan task but they clearly have a way right sevenk and Tom here has a back door flush dra back door straight Dr he going to start a bet Dylan here with bottom pair these two had a $200,000 pot all in Pre flop earlier in the night Dylan continues and dur picks up his back door [Applause] 19,000 there it is W structured"
hcl_ivey_dwan_garrett_071,https://www.youtube.com/watch?v=bG7K_zq0MoQ&t=20037s,20037,20247,needs_manual_verification,him so Chris here still with top pair checks the turn by the way let's get the open I think Rick Solomon you 8700 here from lucky with bottom pair I think that's probably going to get dwan out of there but I don't think Chris is going anywhere seen a lot of Limp Hots here tonight y7 too many luy only uh right right around right around a little less than half it's a lot of games I think that's a good number though I like that have a lot of fun at the game yeah it's F CH is going to do that thing 
hcl_ivey_dwan_garrett_072,https://www.youtube.com/watch?v=bG7K_zq0MoQ&t=20445s,20445,20655,needs_manual_verification,"call 3200 where did the 800 come from I Str I have to strle great 20,800 whoa and Chris's limp reraised here to 20,000 with 95 offit takes it down wi all the win all you made a 20,000 it's not full what are we doing is it my button then or no"
hcl_ivey_dwan_garrett_073,https://www.youtube.com/watch?v=bG7K_zq0MoQ&t=20722s,20722,20932,needs_manual_verification,40000 no River this [Applause] time I'd be so much more content if you did flop it to be fair the AG had a hard time pretty much flopping [Applause] Che and chish has backed into a [Applause] straight thank you and here we go buckle your seat belts resa is in the game how about a couple of big matchups between how much you in for Resa and Tom
hcl_ivey_dwan_garrett_074,https://www.youtube.com/watch?v=bG7K_zq0MoQ&t=20939s,20939,21149,needs_manual_verification,"this four 2400 Luck's going to make a call here with a [Applause] four lucky now [Applause] open-ended res is going to bet here after checking back the turn 6,000 thank don't know what he has I he's going to f firsthand Resa sits down wins a"
hcl_ivey_dwan_garrett_075,https://www.youtube.com/watch?v=bG7K_zq0MoQ&t=21157s,21157,21367,needs_manual_verification,"[Applause] 11,000 and berky going to thre bet the King Nine off here against luy's much okay all it's an easy way to get me to check that's put in all the [Applause] chips 800 800 800 800 on the yes they changed the rul yesterday we just let Mickey do it goad cool go ahead nobody cares"
hcl_ivey_dwan_garrett_076,https://www.youtube.com/watch?v=bG7K_zq0MoQ&t=21367s,21367,21577,needs_manual_verification,done luy is going to bet here on the turn and he'll take it down saw lucky fire in three streets decid he got the is than the dealer said that Dylan is coming back where's Eli Eli El yeah he busted one buet super nice got great shirt great shirt thank you care you right yes and I [Applause] appreciate ni thank you watching no it's okay thank
hcl_ivey_dwan_garrett_077,https://www.youtube.com/watch?v=bG7K_zq0MoQ&t=21578s,21578,21788,needs_manual_verification,"extensions kind an instinct I call and he makes the call right away Reza is going to win $178,000 pot and double through chish one of the biggest pots we've seen here so far tonight and Reza going to have some ammo now to go against some of these big"
hcl_ivey_dwan_garrett_078,https://www.youtube.com/watch?v=bG7K_zq0MoQ&t=21831s,21831,22041,needs_manual_verification,"triples wow chrish putting in the $1,600 straddle well I know you had just walked in at the end there but boy what a hand was not expecting chish to call down there and we talked about that who doubled through chrish Rea oh Rea yeah we talked about that that tilt Factor Nick that can come into play yeah yes and I missed the hand because like you said I just got back what did uh Resa had a flesh and what did chish chrish just had Ace n he just had one pair he squeezed out of the blinds and bet al"
hcl_ivey_dwan_garrett_079,https://www.youtube.com/watch?v=bG7K_zq0MoQ&t=22077s,22077,22287,needs_manual_verification,"was raise by Lucky yeah we by Resa I hate seeing it and chis forbat all in yeah I got to go yeah it's a blow up but we talked about it well I think it comes back to that East 9 we talked about it yeah yep unbelievable I was absolutely not expecting that so Reza going to add to his stack I mean they're just lucky and res are going to make half of Chris's stack that's a lot Chris had 138,000 yeah re's up 147,000 in one orbit in one orbit he's up 147,000 for preza man 67 one"
hcl_ivey_dwan_garrett_080,https://www.youtube.com/watch?v=bG7K_zq0MoQ&t=22395s,22395,22605,needs_manual_verification,got B's going to bet here at King for Value take dwan a little bit to Value town you guys nice meeting youis good you use your already and there's this really Ron in the background there I have no idea what he's going to buy in for usually doesn't play this high but he's coming oh you get a full six every two hours so we got isra Ron coming to the table add you guys want to uh keep the 800 going anyone have a problem with that 400 500 okay so sometimes I don't care but uh we'll be off for now I 
hcl_ivey_dwan_garrett_081,https://www.youtube.com/watch?v=bG7K_zq0MoQ&t=22645s,22645,22855,needs_manual_verification,2017 during the Super High Roller Bowl per and I made a bet versus him getting laid I think 30 to one Luck's going to piece off here with a four yeah I think that's [Applause] right check check here on the turn theall you got it you got it you got it so I think Robo lat is either 30 1 or 51 on 30k I can't recall that uh Perkins and I wanted to bet that somebody from the super high roller bow field of 2017 would win the main event so I think it was like 55 players and we got laid either 30 or 35
hcl_ivey_dwan_garrett_082,https://www.youtube.com/watch?v=bG7K_zq0MoQ&t=22864s,22864,23074,needs_manual_verification,"continue see Garrett might represent a heart river is an eight and lucky is tonight he got called down by nine high from Tom dwan last hour 8,000 here from lucky and maybe Garrett's going to get curious here Nick thinking that lucky might just be betting the Ace of Hearts the whole way yeah yeah that could be cuz he continued to bet on the turn nine and again Garett getting in these little 6,000 6800 69009 I've been wrong every time right anytime I put money in the podt against here I've been wr"
hcl_ivey_dwan_garrett_083,https://www.youtube.com/watch?v=bG7K_zq0MoQ&t=23114s,23114,23324,needs_manual_verification,checked was thinking about it that's for sure dwan didn't bet the Flop checked I I mean occasionally dwan can have a jack but that's definitely a different look that is unbelievable I mean it's like I have a FR I got to do something right yeah family in I mean if these guys are coming yeah Ron bought in for 50k if we're playing 800 Nick he's going to be super short for this
hcl_ivey_dwan_garrett_084,https://www.youtube.com/watch?v=bG7K_zq0MoQ&t=23351s,23351,23561,needs_manual_verification,now think you're an idiot what were you doing with threes why' you bet the river there with the 10 I time like d here's going to defend we go with these two All Stars she said 10 I FL you had against that guy what are you an idiot I got very lucky so bar just a real quick finish question how do you unless you run really good when you're playing up big time way more than you used to if you run really good you're going to do well but generally speaking you're going to miss bets you're not going to
hcl_ivey_dwan_garrett_085,https://www.youtube.com/watch?v=bG7K_zq0MoQ&t=23699s,23699,23909,needs_manual_verification,first name as we go three ways to the Flop too many 2 lucky get a better a 10 and take it down by the way Resa eaten cheesecake with wh cream and I'm going to tell you if you come to the Hustler order it is so good B I know you don't need that is really wrong wow that there's Garr the power tuned into the show a few times I recognized Garrett and then you well if you recognize him there more than enough I'm nothing compared to him but thank you Garrett AKA Soul Ron you are not nothing you are a 
hcl_ivey_dwan_garrett_086,https://www.youtube.com/watch?v=bG7K_zq0MoQ&t=23964s,23964,24174,needs_manual_verification,"these guys are 200,000 effective here Jack n versus queen 9 in a four bet pot and bery here has flopped a double gutter a six would be a disaster for Dylan because bery would make us make uh excuse me I'm sorry a 10 here would be a disaster but Gill it would have to be a six out there sorry it's been a long night here Berk's got a double gutter let's see if he's going a check [Applause] rise we about to score another run if the six were to come bery would have redraw to a higher straight and ber"
hcl_ivey_dwan_garrett_087,https://www.youtube.com/watch?v=bG7K_zq0MoQ&t=24211s,24211,24421,needs_manual_verification,"berky here going to raise it up to 2,000 over the top of run into big hand dur Tom D here with pocket kings on the button and Lucky's got Queens wow and he's just going to call here I'll tell you what we get a a small cardboard nothing connecting it's uh going to get gross and it he forb actually he's actually forb here so the cold forb bet has come in WoW it was just a call to me and a call here only a call by dwan what an amazing feeling Kings on the button with AIT CAU he just called boy luck"
hcl_ivey_dwan_garrett_088,https://www.youtube.com/watch?v=bG7K_zq0MoQ&t=24422s,24422,24632,needs_manual_verification,he scored bet Prix yeah so he's probably going to be weighted towards over pairs as opposed to having a jack right we've seen him like full three bets with offit Broadways and then lead out with top pair this situation was different but he could have Aces too so it's a nice pot they're going to open here with dece deuce and Garrett's going to three bet him here Ace jack off 4500 to 4500 and lucky might be on a little bit of a temp steam here to make the cold call with 7 five of
hcl_ivey_dwan_garrett_089,https://www.youtube.com/watch?v=bG7K_zq0MoQ&t=24671s,24671,24881,needs_manual_verification,sizes Dylan informing bery that his hand was a fold with the Jack n bery saying I know that exploitable 100% exploitable I don't know if he's talking about pre floper on the turn could be either one but I'm telling you Dylan's a he's a classic he really is he just says's what he thinks kind of refreshing and berky's spped a huge combo draw here against lucky lucky race with Ace King berky here with the flush draw on a double gutter here and he just calls just a call turn ASI is still good here b
hcl_ivey_dwan_garrett_090,https://www.youtube.com/watch?v=bG7K_zq0MoQ&t=24975s,24975,25185,needs_manual_verification,"35,000 and here comes the rise and I don't know if luy's in the mood to fold here now we saw lucky fold top top yeah he's just going to snap call here with Ace five so 80,000 here we're approaching just about one pot siiz bet turn is a spade which could be a good bluff card here for Dylan if he knew what luck he had he's going to check here 25000 and Lucky's going to bet he's not going to give up a free card and Dylan is done with it there's one back for Lucky Ace [Applause] thanks for the 35,00"
hcl_ivey_dwan_garrett_091,https://www.youtube.com/watch?v=bG7K_zq0MoQ&t=25241s,25241,25451,needs_manual_verification,level Von's got the best hand here with the nine and he bets it well we don't see what dur has I would imagine that dur if durr's calling he probably has Ron beat unless dur has a flush draw or a gut shot check check here River brings in the club and it's an ace I bet you dur has a king here
hcl_ivey_dwan_garrett_092,https://www.youtube.com/watch?v=bG7K_zq0MoQ&t=25457s,25457,25667,needs_manual_verification,fold and again if you're new to the show we stream live cash games every Monday through Friday every night for 5 hours six on Fridays generally on Fridays and he usually starts at 6 pafic but on Fridays we go an hour earlier I'm picking up yeah officially now oh Dylan is out of here believe we start at five Pacific Five Pacific excuse me it's okay he's out again yeah he's out I've never this guy's never seen a guy get up leave come back get up leave got banged around a bit yeah he did he got ban
hcl_ivey_dwan_garrett_093,https://www.youtube.com/watch?v=bG7K_zq0MoQ&t=25672s,25672,25882,needs_manual_verification,you I have to say something what you in bet 2200 what I got no but yeah here and the river is a five and Reza Rivers two pair and he's going to bet real small here 6K into 22 and this is a unfortunate one here for bery and he's going to make the call bery gets rivered well how the did you do
hcl_ivey_dwan_garrett_094,https://www.youtube.com/watch?v=bG7K_zq0MoQ&t=25949s,25949,26159,needs_manual_verification,wow Tom DW in there with 10 dece off luy's flop top pair berky the pre flop Razer with ace deuce so Lu's got the best of it minutes for the The Collection 190
hcl_ivey_dwan_garrett_095,https://www.youtube.com/watch?v=bG7K_zq0MoQ&t=26187s,26187,26397,needs_manual_verification,dur would dur ever take like the small pocket Pairs and turn great board from my hand I got to say threes Deuces those just get checked back and you win against Ace King right so yeah and Garrett's been making great he makes great decisions he really does I have a feeling he's tired of folding that's the only factor I have is he made the comment that I just been folding you all night he may I I'm not saying he's going not going to but just think he's tired of folding again this was a button open
hcl_ivey_dwan_garrett_096,https://www.youtube.com/watch?v=bG7K_zq0MoQ&t=26410s,26410,26620,needs_manual_verification,maybe if it's not suited he's just going to play a limp call here we talked about this spot before kind of similar to a tournament with all these blinds Garrett here with nine seven of Spades and dur flopped an a here Garrett with bottom pair third blind versus straddle here we go again with these two fly most of the time here dwan does not have an ace has played pre flop he's going to check call yeah seen a lot of double barrels here yeah from Garrett is he going to try to Barrel dwan off a que
hcl_ivey_dwan_garrett_097,https://www.youtube.com/watch?v=bG7K_zq0MoQ&t=26622s,26622,26832,needs_manual_verification,button and Garrett's going to call here in the blind queen jack off Ron's in there as well as lucky all right well here we go Garrett's got toed here and he's got a better Kicker than berky and Garrett is going to lead definitely unorthodox here he's going to lead into berky lucky calls and bery is out pipped here by one bery overalls Queen 85 Here and Now Garrett's got top two 910 here is also come in berki could lose some here yeah he's going to lose time I've seen Garrett lead into the pre- F
hcl_ivey_dwan_garrett_098,https://www.youtube.com/watch?v=bG7K_zq0MoQ&t=26857s,26857,27067,needs_manual_verification,dur opens here on the button this is really where we're going to see if dur wants to play super wide deep cuz he's going to have position over Garrett he opens with 98 Garrett three bets with 10 how wide is dur going to play Here We call we saw him call with 5 six off now he's not going to call it the 98 off oh he would have flopped top here you can do it D rabbit hunting gut shot no it didn't get there all the didn't get there we could have seen a pot there though if he had called thank you all
hcl_ivey_dwan_garrett_099,https://www.youtube.com/watch?v=bG7K_zq0MoQ&t=27131s,27131,27341,needs_manual_verification,gonna Ron GNA raise here with and Ron's uh Ron's feeling the tingle feeling the tinle feeling things he hasn't felt in years or at least since the last queen de what Berk's going to three bet does Ron love I think he loves it enough to throw it away oh no I think he loves it enough to get rid of it it's okay lucky was still on a hand oh and lucky has a queen your hand or something wow that's cost pery a few bucks what oh wow oh he's still in a call yeah I guess it's Su why do you like it you wan
hcl_ivey_dwan_garrett_100,https://www.youtube.com/watch?v=bG7K_zq0MoQ&t=27420s,27420,27630,needs_manual_verification,pop Carr's going to raise it up here with the ace Jackal hearts and take it down got about 50 minutes left in this epic 8 Hour [Applause] show you're with me no you're with me that's cool no no I was no no I know you're with me that's cool you got you got me I would never do you I was just trying to figure out where I
